fdc_id,data_type,description,food_category_id,publication_date
2705383,survey_fndds_food,"Milk, human",9602,2022-10-28
2705384,survey_fndds_food,"Milk, NFS",1004,2022-10-28
2705385,survey_fndds_food,"Milk, whole",1002,2022-10-28
2705386,survey_fndds_food,"Milk, reduced fat (2%)",1004,2022-10-28
2705387,survey_fndds_food,"Milk, low fat (1%)",1006,2022-10-28
2705388,survey_fndds_food,"Milk, fat free (skim)",1008,2022-10-28
2705389,survey_fndds_food,"Milk, lactose free, low fat (1%)",1006,2022-10-28
2705390,survey_fndds_food,"Milk, lactose free, fat free (skim)",1008,2022-10-28
2705391,survey_fndds_food,"Milk, lactose free, reduced fat (2%)",1004,2022-10-28
2705392,survey_fndds_food,"Milk, lactose free, whole",1002,2022-10-28
2705393,survey_fndds_food,Buttermilk,1002,2022-10-28
2705394,survey_fndds_food,Kefir,1006,2022-10-28
2705395,survey_fndds_food,Goat milk,1002,2022-10-28
2705396,survey_fndds_food,"Milk, dry, reconstituted, nonfat",1008,2022-10-28
2705397,survey_fndds_food,"Milk, dry, reconstituted, whole",1002,2022-10-28
2705398,survey_fndds_food,"Milk, evaporated, NS as to fat content",1002,2022-10-28
2705399,survey_fndds_food,"Milk, evaporated, whole",1002,2022-10-28
2705400,survey_fndds_food,"Milk, evaporated, reduced fat (2%)",1004,2022-10-28
2705401,survey_fndds_food,"Milk, evaporated, fat free (skim)",1008,2022-10-28
2705402,survey_fndds_food,"Milk, condensed, sweetened",1202,2022-10-28
2705403,survey_fndds_food,"Non-dairy milk, NFS",1902,2022-10-28
2705404,survey_fndds_food,"Soy milk, sweetened",1902,2022-10-28
2705405,survey_fndds_food,"Soy milk, unsweetened",1902,2022-10-28
2705406,survey_fndds_food,"Soy milk, chocolate",1902,2022-10-28
2705407,survey_fndds_food,"Almond milk, sweetened",1902,2022-10-28
2705408,survey_fndds_food,"Almond milk, chocolate",1902,2022-10-28
2705409,survey_fndds_food,"Almond milk, unsweetened",1902,2022-10-28
2705410,survey_fndds_food,"Almond milk, NFS",1902,2022-10-28
2705411,survey_fndds_food,Rice milk,1902,2022-10-28
2705412,survey_fndds_food,Oat milk,1902,2022-10-28
2705413,survey_fndds_food,Coconut milk,1902,2022-10-28
2705414,survey_fndds_food,"Yogurt, NFS",1820,2022-10-28
2705415,survey_fndds_food,"Yogurt, Greek, NS as to type of milk or flavor",1822,2022-10-28
2705416,survey_fndds_food,"Yogurt, NS as to type of milk or flavor",1820,2022-10-28
2705417,survey_fndds_food,"Yogurt, NS as to type of milk, plain",1820,2022-10-28
2705418,survey_fndds_food,"Yogurt, whole milk, plain",1820,2022-10-28
2705419,survey_fndds_food,"Yogurt, low fat milk, plain",1820,2022-10-28
2705420,survey_fndds_food,"Yogurt, nonfat milk, plain",1820,2022-10-28
2705421,survey_fndds_food,"Yogurt, Greek, NS as to type of milk, plain",1822,2022-10-28
2705422,survey_fndds_food,"Yogurt, Greek, whole milk, plain",1822,2022-10-28
2705423,survey_fndds_food,"Yogurt, Greek, low fat milk, plain",1822,2022-10-28
2705424,survey_fndds_food,"Yogurt, Greek, nonfat milk, plain",1822,2022-10-28
2705425,survey_fndds_food,"Yogurt, NS as to type of milk, fruit",1820,2022-10-28
2705426,survey_fndds_food,"Yogurt, whole milk, fruit",1820,2022-10-28
2705427,survey_fndds_food,"Yogurt, low fat milk, fruit",1820,2022-10-28
2705428,survey_fndds_food,"Yogurt, nonfat milk, fruit",1820,2022-10-28
2705429,survey_fndds_food,"Yogurt, Greek, NS as to type of milk, fruit",1822,2022-10-28
2705430,survey_fndds_food,"Yogurt, Greek, whole milk, fruit",1822,2022-10-28
2705431,survey_fndds_food,"Yogurt, Greek, low fat milk, fruit",1822,2022-10-28
2705432,survey_fndds_food,"Yogurt, Greek, nonfat milk, fruit",1822,2022-10-28
2705433,survey_fndds_food,"Yogurt, NS as to type of milk, flavors other than fruit",1820,2022-10-28
2705434,survey_fndds_food,"Yogurt, whole milk, flavors other than fruit",1820,2022-10-28
2705435,survey_fndds_food,"Yogurt, low fat milk, flavors other than fruit",1820,2022-10-28
2705436,survey_fndds_food,"Yogurt, nonfat milk, flavors other than fruit",1820,2022-10-28
2705437,survey_fndds_food,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",1822,2022-10-28
2705438,survey_fndds_food,"Yogurt, Greek, whole milk, flavors other than fruit",1822,2022-10-28
2705439,survey_fndds_food,"Yogurt, Greek, low fat milk, flavors other than fruit",1822,2022-10-28
2705440,survey_fndds_food,"Yogurt, Greek, nonfat milk, flavors other than fruit",1822,2022-10-28
2705442,survey_fndds_food,"Yogurt, liquid",1820,2022-10-28
2705443,survey_fndds_food,Yogurt tube,1820,2022-10-28
2705444,survey_fndds_food,"Chipotle dip, yogurt based",8412,2022-10-28
2705445,survey_fndds_food,"Onion dip, yogurt based",8412,2022-10-28
2705446,survey_fndds_food,"Ranch dip, yogurt based",8412,2022-10-28
2705447,survey_fndds_food,"Spinach dip, yogurt based",8412,2022-10-28
2705448,survey_fndds_food,Tzatziki dip,8412,2022-10-28
2705449,survey_fndds_food,"Vegetable dip, yogurt based",8412,2022-10-28
2705451,survey_fndds_food,"Frozen yogurt, NFS",5802,2022-10-28
2705452,survey_fndds_food,"Frozen yogurt, vanilla",5802,2022-10-28
2705453,survey_fndds_food,"Frozen yogurt, chocolate",5802,2022-10-28
2705454,survey_fndds_food,"Frozen yogurt, soft serve, vanilla",5802,2022-10-28
2705455,survey_fndds_food,"Frozen yogurt, soft serve, chocolate",5802,2022-10-28
2705456,survey_fndds_food,Frozen yogurt sandwich,5802,2022-10-28
2705457,survey_fndds_food,"Frozen yogurt bar, vanilla",5802,2022-10-28
2705458,survey_fndds_food,"Frozen yogurt bar, chocolate",5802,2022-10-28
2705459,survey_fndds_food,"Frozen yogurt cone, chocolate",5802,2022-10-28
2705460,survey_fndds_food,"Frozen yogurt cone, vanilla",5802,2022-10-28
2705461,survey_fndds_food,"Frozen yogurt cone, vanilla, waffle cone",5802,2022-10-28
2705462,survey_fndds_food,"Frozen yogurt cone, chocolate, waffle cone",5802,2022-10-28
2705466,survey_fndds_food,"Chocolate milk, NFS",1206,2022-10-28
2705467,survey_fndds_food,"Chocolate milk, whole",1202,2022-10-28
2705468,survey_fndds_food,"Chocolate milk, reduced fat (2%)",1204,2022-10-28
2705469,survey_fndds_food,"Chocolate milk, fat free (skim)",1208,2022-10-28
2705470,survey_fndds_food,"Chocolate milk, low fat (1%)",1206,2022-10-28
2705471,survey_fndds_food,"Chocolate milk, reduced sugar, NFS",1206,2022-10-28
2705472,survey_fndds_food,"Hot chocolate / cocoa, NFS",1206,2022-10-28
2705477,survey_fndds_food,"Chocolate milk, Nesquik, NS as to type of milk",1204,2022-10-28
2705479,survey_fndds_food,"Chocolate milk, reduced sugar, whole",1202,2022-10-28
2705480,survey_fndds_food,"Chocolate milk, reduced sugar, reduced fat (2%)",1204,2022-10-28
2705481,survey_fndds_food,"Chocolate milk, reduced sugar, low fat (1%)",1206,2022-10-28
2705482,survey_fndds_food,"Chocolate milk, reduced sugar, fat free (skim)",1208,2022-10-28
2705495,survey_fndds_food,"Strawberry milk, NFS",1204,2022-10-28
2705496,survey_fndds_food,"Strawberry milk, whole",1202,2022-10-28
2705497,survey_fndds_food,"Strawberry milk, reduced fat (2%)",1204,2022-10-28
2705498,survey_fndds_food,"Strawberry milk, low fat (1%)",1206,2022-10-28
2705499,survey_fndds_food,"Strawberry milk, fat free  (skim)",1208,2022-10-28
2705500,survey_fndds_food,"Strawberry milk, reduced sugar",1206,2022-10-28
2705501,survey_fndds_food,"Milk, malted",1204,2022-10-28
2705502,survey_fndds_food,Eggnog,1402,2022-10-28
2705503,survey_fndds_food,"Milk shake, home recipe, chocolate",1402,2022-10-28
2705504,survey_fndds_food,"Milk shake, home recipe, flavors other than chocolate",1402,2022-10-28
2705505,survey_fndds_food,"Milk shake, home recipe, chocolate, light",1402,2022-10-28
2705506,survey_fndds_food,"Milk shake, home recipe, flavors other than chocolate, light",1402,2022-10-28
2705510,survey_fndds_food,"Milk shake, bottled, chocolate",1402,2022-10-28
2705511,survey_fndds_food,"Milk shake, bottled, flavors other than chocolate",1402,2022-10-28
2705512,survey_fndds_food,Licuado or Batido,7220,2022-10-28
2705513,survey_fndds_food,"Fruit smoothie, NFS",7220,2022-10-28
2705517,survey_fndds_food,Chocolate milk drink,1402,2022-10-28
2705585,survey_fndds_food,"Milk, dry, not reconstituted",9999,2022-10-28
2705586,survey_fndds_food,"Whey, sweet, dry",9999,2022-10-28
2705587,survey_fndds_food,"Cocoa powder, not reconstituted",9999,2022-10-28
2705588,survey_fndds_food,"Chocolate beverage powder, dry mix, not reconstituted",9999,2022-10-28
2705589,survey_fndds_food,"Chocolate beverage powder, light, dry mix, not reconstituted",9999,2022-10-28
2705590,survey_fndds_food,"Milk, malted, dry mix, not reconstituted",9999,2022-10-28
2705591,survey_fndds_food,"Strawberry beverage powder, dry mix, not reconstituted",9999,2022-10-28
2705592,survey_fndds_food,"Cream, NS as to light, heavy, or half and half",8008,2022-10-28
2705593,survey_fndds_food,"Cream, light",8008,2022-10-28
2705594,survey_fndds_food,"Cream, half and half",8008,2022-10-28
2705595,survey_fndds_food,"Cream, half and half, flavored",8008,2022-10-28
2705596,survey_fndds_food,"Cream, half and half, fat free",8008,2022-10-28
2705597,survey_fndds_food,"Cream, heavy",8008,2022-10-28
2705598,survey_fndds_food,"Cream, whipped",8006,2022-10-28
2705599,survey_fndds_food,"Coffee creamer, NFS",8008,2022-10-28
2705600,survey_fndds_food,"Coffee creamer, liquid",8008,2022-10-28
2705601,survey_fndds_food,"Coffee creamer, liquid, flavored",8008,2022-10-28
2705602,survey_fndds_food,"Coffee creamer, liquid, fat free",8008,2022-10-28
2705603,survey_fndds_food,"Coffee creamer, liquid, fat free, flavored",8008,2022-10-28
2705604,survey_fndds_food,"Coffee creamer, liquid, fat free, sugar free, flavored",8008,2022-10-28
2705605,survey_fndds_food,"Coffee creamer, liquid, sugar free, flavored",8008,2022-10-28
2705606,survey_fndds_food,"Coffee creamer, powder",8008,2022-10-28
2705607,survey_fndds_food,"Coffee creamer, powder, flavored",8008,2022-10-28
2705608,survey_fndds_food,"Coffee creamer, powder, fat free",8008,2022-10-28
2705609,survey_fndds_food,"Coffee creamer,powder, sugar free, flavored",8008,2022-10-28
2705610,survey_fndds_food,"Coffee creamer, soy, liquid",8008,2022-10-28
2705611,survey_fndds_food,Whipped topping,8006,2022-10-28
2705612,survey_fndds_food,"Whipped topping, fat free",8006,2022-10-28
2705613,survey_fndds_food,"Whipped topping, sugar free",8006,2022-10-28
2705614,survey_fndds_food,"Sour cream, regular",8006,2022-10-28
2705615,survey_fndds_food,"Sour cream, light",8006,2022-10-28
2705616,survey_fndds_food,"Sour cream, fat free",8006,2022-10-28
2705618,survey_fndds_food,"Dip, NFS",8412,2022-10-28
2705619,survey_fndds_food,"Chipotle dip, regular",8412,2022-10-28
2705620,survey_fndds_food,"Chipotle dip, light",8412,2022-10-28
2705621,survey_fndds_food,"Onion dip, regular",8412,2022-10-28
2705622,survey_fndds_food,"Onion dip, light",8412,2022-10-28
2705623,survey_fndds_food,"Ranch dip, regular",8412,2022-10-28
2705624,survey_fndds_food,"Ranch dip, light",8412,2022-10-28
2705625,survey_fndds_food,"Spinach dip, regular",8412,2022-10-28
2705626,survey_fndds_food,"Spinach dip, light",8412,2022-10-28
2705627,survey_fndds_food,"Vegetable dip, regular",8412,2022-10-28
2705628,survey_fndds_food,"Vegetable dip, light",8412,2022-10-28
2705629,survey_fndds_food,"Ice cream, NFS",5802,2022-10-28
2705630,survey_fndds_food,"Ice cream, vanilla",5802,2022-10-28
2705632,survey_fndds_food,"Ice cream, chocolate",5802,2022-10-28
2705634,survey_fndds_food,"Ice cream, soft serve, vanilla",5802,2022-10-28
2705635,survey_fndds_food,"Ice cream, soft serve, chocolate",5802,2022-10-28
2705636,survey_fndds_food,"Gelato, vanilla",5802,2022-10-28
2705637,survey_fndds_food,"Gelato, chocolate",5802,2022-10-28
2705638,survey_fndds_food,"Ice cream bar, vanilla",5802,2022-10-28
2705639,survey_fndds_food,"Ice cream bar, vanilla, chocolate coated",5802,2022-10-28
2705640,survey_fndds_food,Ice cream candy bar,5802,2022-10-28
2705641,survey_fndds_food,"Ice cream bar, chocolate",5802,2022-10-28
2705642,survey_fndds_food,"Ice cream sandwich, vanilla",5802,2022-10-28
2705643,survey_fndds_food,"Ice cream sandwich, chocolate",5802,2022-10-28
2705644,survey_fndds_food,Ice cream cookie sandwich,5802,2022-10-28
2705645,survey_fndds_food,"Ice cream cone, scooped, vanilla",5802,2022-10-28
2705646,survey_fndds_food,"Ice cream cone, scooped, vanilla, waffle cone",5802,2022-10-28
2705647,survey_fndds_food,"Ice cream cone, NFS",5802,2022-10-28
2705648,survey_fndds_food,"Ice cream cone, scooped, chocolate",5802,2022-10-28
2705649,survey_fndds_food,"Ice cream cone, scooped, chocolate, waffle cone",5802,2022-10-28
2705650,survey_fndds_food,"Ice cream cone, soft serve, vanilla",5802,2022-10-28
2705651,survey_fndds_food,"Ice cream cone, soft serve, chocolate",5802,2022-10-28
2705652,survey_fndds_food,"Ice cream cone, soft serve, vanilla, waffle cone",5802,2022-10-28
2705653,survey_fndds_food,"Ice cream cone, soft serve, chocolate, waffle cone",5802,2022-10-28
2705654,survey_fndds_food,"Ice cream cone, vanilla, prepackaged",5802,2022-10-28
2705655,survey_fndds_food,"Ice cream cone, chocolate, prepackaged",5802,2022-10-28
2705656,survey_fndds_food,"Ice cream soda, flavors other than chocolate",1402,2022-10-28
2705657,survey_fndds_food,"Ice cream soda, chocolate",1402,2022-10-28
2705658,survey_fndds_food,"Ice cream sundae, NFS",5802,2022-10-28
2705659,survey_fndds_food,"Ice cream sundae, fruit topping",5802,2022-10-28
2705660,survey_fndds_food,Banana split,5802,2022-10-28
2705661,survey_fndds_food,"Ice cream sundae, hot fudge topping",5802,2022-10-28
2705662,survey_fndds_food,"Ice cream sundae, caramel topping",5802,2022-10-28
2705663,survey_fndds_food,"Ice cream, fried",5802,2022-10-28
2705664,survey_fndds_food,"Light ice cream, NFS",5802,2022-10-28
2705665,survey_fndds_food,"Light ice cream, vanilla",5802,2022-10-28
2705666,survey_fndds_food,"Light ice cream, chocolate",5802,2022-10-28
2705668,survey_fndds_food,"Light ice cream sandwich, vanilla",5802,2022-10-28
2705669,survey_fndds_food,"Light ice cream sandwich, chocolate",5802,2022-10-28
2705670,survey_fndds_food,"Light ice cream bar, vanilla",5802,2022-10-28
2705671,survey_fndds_food,"Light ice cream bar, vanilla, chocolate coated",5802,2022-10-28
2705672,survey_fndds_food,"Light ice cream bar, chocolate",5802,2022-10-28
2705673,survey_fndds_food,Creamsicle,5802,2022-10-28
2705674,survey_fndds_food,Fudgesicle,5802,2022-10-28
2705675,survey_fndds_food,"Light ice cream cone, vanilla, prepackaged",5802,2022-10-28
2705676,survey_fndds_food,"Light ice cream cone, chocolate, prepackaged",5802,2022-10-28
2705677,survey_fndds_food,"Sherbet, all flavors",5802,2022-10-28
2705678,survey_fndds_food,"Fudgesicle, light",5802,2022-10-28
2705679,survey_fndds_food,"Pudding, chocolate, NFS",5804,2022-10-28
2705680,survey_fndds_food,"Pudding, bread",5804,2022-10-28
2705681,survey_fndds_food,"Pudding, flavors other than chocolate, NFS",5804,2022-10-28
2705682,survey_fndds_food,Custard,5804,2022-10-28
2705683,survey_fndds_food,Flan,5804,2022-10-28
2705684,survey_fndds_food,Creme brulee,5804,2022-10-28
2705685,survey_fndds_food,"Pudding, rice",5804,2022-10-28
2705686,survey_fndds_food,"Firni, Indian pudding",5804,2022-10-28
2705687,survey_fndds_food,"Pudding, tapioca, made from dry mix",5804,2022-10-28
2705688,survey_fndds_food,"Pudding, flavors other than chocolate, made from dry mix",5804,2022-10-28
2705689,survey_fndds_food,"Pudding, chocolate, made from dry mix",5804,2022-10-28
2705690,survey_fndds_food,"Pudding, flavors other than chocolate, made from dry mix, sugar free",5804,2022-10-28
2705691,survey_fndds_food,"Pudding, chocolate, made from dry mix, sugar free",5804,2022-10-28
2705692,survey_fndds_food,"Pudding, flavors other than chocolate, ready-to-eat",5804,2022-10-28
2705693,survey_fndds_food,"Pudding, flavors other than chocolate, ready-to-eat, sugar free",5804,2022-10-28
2705694,survey_fndds_food,"Pudding, chocolate, ready-to-eat",5804,2022-10-28
2705695,survey_fndds_food,"Pudding, chocolate, ready-to-eat, sugar free",5804,2022-10-28
2705696,survey_fndds_food,"Pudding, tapioca, ready-to-eat",5804,2022-10-28
2705697,survey_fndds_food,Banana pudding,5804,2022-10-28
2705698,survey_fndds_food,Mousse,5804,2022-10-28
2705699,survey_fndds_food,Dulce de leche,5804,2022-10-28
2705700,survey_fndds_food,"Barfi or Burfi, Indian dessert",5804,2022-10-28
2705701,survey_fndds_food,Trifle,5804,2022-10-28
2705702,survey_fndds_food,Tiramisu,5502,2022-10-28
2705703,survey_fndds_food,White sauce or gravy,8412,2022-10-28
2705704,survey_fndds_food,"Cheese, NFS",1602,2022-10-28
2705705,survey_fndds_food,"Cheese, Blue or Roquefort",1602,2022-10-28
2705706,survey_fndds_food,"Cheese, Brick",1602,2022-10-28
2705707,survey_fndds_food,"Cheese, Camembert",1602,2022-10-28
2705708,survey_fndds_food,"Cheese, Brie",1602,2022-10-28
2705709,survey_fndds_food,"Cheese, Cheddar",1602,2022-10-28
2705710,survey_fndds_food,"Cheese, Cheddar, reduced fat",1602,2022-10-28
2705711,survey_fndds_food,"Cheese, Cheddar, nonfat or fat free",1602,2022-10-28
2705712,survey_fndds_food,"Cheese, Colby",1602,2022-10-28
2705713,survey_fndds_food,"Cheese, Colby Jack",1602,2022-10-28
2705714,survey_fndds_food,"Cheese, Feta",1602,2022-10-28
2705715,survey_fndds_food,"Cheese, Fontina",1602,2022-10-28
2705716,survey_fndds_food,"Cheese, goat",1602,2022-10-28
2705717,survey_fndds_food,"Cheese, Gouda or Edam",1602,2022-10-28
2705718,survey_fndds_food,"Cheese, Gruyere",1602,2022-10-28
2705719,survey_fndds_food,"Cheese, Limburger",1602,2022-10-28
2705720,survey_fndds_food,"Cheese, Monterey",1602,2022-10-28
2705721,survey_fndds_food,"Cheese, Monterey, reduced fat",1602,2022-10-28
2705722,survey_fndds_food,"Cheese, Mozzarella, NFS",1602,2022-10-28
2705723,survey_fndds_food,"Cheese, Mozzarella, part skim",1602,2022-10-28
2705724,survey_fndds_food,"Cheese, Mozzarella, reduced sodium",1602,2022-10-28
2705725,survey_fndds_food,"Cheese, Mozzarella, nonfat or fat free",1602,2022-10-28
2705726,survey_fndds_food,"Cheese, Muenster",1602,2022-10-28
2705727,survey_fndds_food,"Cheese, Muenster, reduced fat",1602,2022-10-28
2705728,survey_fndds_food,"Cheese, Parmesan, dry grated",1602,2022-10-28
2705729,survey_fndds_food,"Cheese, Parmesan, dry grated, reduced fat",1602,2022-10-28
2705730,survey_fndds_food,"Cheese, Parmesan, hard",1602,2022-10-28
2705731,survey_fndds_food,"Cheese, Parmesan, dry grated, fat free",1602,2022-10-28
2705732,survey_fndds_food,"Cheese, Port du Salut",1602,2022-10-28
2705733,survey_fndds_food,"Cheese, Provolone",1602,2022-10-28
2705734,survey_fndds_food,"Cheese, provolone, reduced fat",1602,2022-10-28
2705735,survey_fndds_food,"Cheese, Swiss",1602,2022-10-28
2705736,survey_fndds_food,"Cheese, Swiss, reduced sodium",1602,2022-10-28
2705737,survey_fndds_food,"Cheese, Swiss, reduced fat",1602,2022-10-28
2705738,survey_fndds_food,"Cheese, Swiss, nonfat or fat free",1602,2022-10-28
2705739,survey_fndds_food,"Cheese, Cheddar, reduced sodium",1602,2022-10-28
2705740,survey_fndds_food,"Cheese, paneer",1602,2022-10-28
2705741,survey_fndds_food,"Cheese, Mexican blend",1602,2022-10-28
2705742,survey_fndds_food,"Cheese, Mexican blend, reduced fat",1602,2022-10-28
2705743,survey_fndds_food,"Queso Anejo, aged Mexican cheese",1602,2022-10-28
2705744,survey_fndds_food,Queso Asadero,1602,2022-10-28
2705745,survey_fndds_food,Queso Fresco,1602,2022-10-28
2705746,survey_fndds_food,Queso cotija,1602,2022-10-28
2705747,survey_fndds_food,"Cheese, cottage, NFS",1604,2022-10-28
2705748,survey_fndds_food,"Cheese, cottage, creamed, large or small curd",1604,2022-10-28
2705749,survey_fndds_food,"Cottage cheese, farmer's",1604,2022-10-28
2705750,survey_fndds_food,"Cheese, Ricotta",1604,2022-10-28
2705753,survey_fndds_food,"Cheese, cottage, dry curd",1604,2022-10-28
2705754,survey_fndds_food,"Cheese, cottage, salted, dry curd",1604,2022-10-28
2705755,survey_fndds_food,Puerto Rican white cheese,1604,2022-10-28
2705756,survey_fndds_food,"Cheese, cottage, low fat",1604,2022-10-28
2705758,survey_fndds_food,"Cheese, cottage, lowfat, low sodium",1604,2022-10-28
2705759,survey_fndds_food,"Cheese, cottage, lowfat, lactose reduced",1604,2022-10-28
2705760,survey_fndds_food,"Cream cheese, regular, plain",8006,2022-10-28
2705761,survey_fndds_food,"Cream cheese, regular, flavored",8006,2022-10-28
2705762,survey_fndds_food,"Cream cheese, light",8006,2022-10-28
2705763,survey_fndds_food,"Cheese, American and Swiss blends",1602,2022-10-28
2705764,survey_fndds_food,"Cheese, American",1602,2022-10-28
2705765,survey_fndds_food,"Cheese, American, reduced fat",1602,2022-10-28
2705766,survey_fndds_food,"Cheese, American, nonfat or fat free",1602,2022-10-28
2705767,survey_fndds_food,"Cheese, American, reduced sodium",1602,2022-10-28
2705768,survey_fndds_food,"Cheese spread, American or Cheddar cheese base, reduced fat",1602,2022-10-28
2705769,survey_fndds_food,"Cream cheese, fat free",8006,2022-10-28
2705770,survey_fndds_food,"Cheese, processed cheese food",1602,2022-10-28
2705773,survey_fndds_food,"Cheese spread, American or Cheddar cheese base",1602,2022-10-28
2705774,survey_fndds_food,"Cheese spread, Swiss cheese base",1602,2022-10-28
2705775,survey_fndds_food,"Cheese spread, cream cheese",8006,2022-10-28
2705776,survey_fndds_food,"Cheese spread, pressurized can",1602,2022-10-28
2705781,survey_fndds_food,Cheese ball,1602,2022-10-28
2705782,survey_fndds_food,Artichoke dip,8412,2022-10-28
2705783,survey_fndds_food,Spinach and artichoke dip,8412,2022-10-28
2705784,survey_fndds_food,Seafood dip,8412,2022-10-28
2705786,survey_fndds_food,Cheese dip,8412,2022-10-28
2705787,survey_fndds_food,Topping from cheese pizza,3602,2022-10-28
2705788,survey_fndds_food,Topping from vegetable pizza,3602,2022-10-28
2705789,survey_fndds_food,Topping from meat pizza,3602,2022-10-28
2705790,survey_fndds_food,Topping from meat and vegetable pizza,3602,2022-10-28
2705791,survey_fndds_food,Cheese fondue,8412,2022-10-28
2705792,survey_fndds_food,Cheese souffle,2502,2022-10-28
2705793,survey_fndds_food,Welsh rarebit,8412,2022-10-28
2705794,survey_fndds_food,"Cheese sandwich, NFS",3720,2022-10-28
2705795,survey_fndds_food,"Cheese sandwich, American cheese, on white bread",3720,2022-10-28
2705796,survey_fndds_food,"Cheese sandwich, American cheese, on wheat bread",3720,2022-10-28
2705797,survey_fndds_food,"Cheese sandwich, cheddar cheese, on white bread",3720,2022-10-28
2705798,survey_fndds_food,"Cheese sandwich, cheddar cheese, on wheat bread",3720,2022-10-28
2705799,survey_fndds_food,"Cheese sandwich, reduced fat cheese, on white bread",3720,2022-10-28
2705800,survey_fndds_food,"Cheese sandwich, reduced fat cheese, on wheat bread",3720,2022-10-28
2705801,survey_fndds_food,"Grilled cheese sandwich, NFS",3720,2022-10-28
2705802,survey_fndds_food,"Grilled cheese sandwich, American cheese, on white bread",3720,2022-10-28
2705803,survey_fndds_food,"Grilled cheese sandwich, American cheese, on wheat bread",3720,2022-10-28
2705804,survey_fndds_food,"Grilled cheese sandwich, cheddar cheese, on white bread",3720,2022-10-28
2705805,survey_fndds_food,"Grilled cheese sandwich, cheddar cheese, on wheat bread",3720,2022-10-28
2705806,survey_fndds_food,"Grilled cheese sandwich, reduced fat cheese, on white bread",3720,2022-10-28
2705807,survey_fndds_food,"Grilled cheese sandwich, reduced fat cheese, on wheat bread",3720,2022-10-28
2705808,survey_fndds_food,Cheese sauce,8412,2022-10-28
2705809,survey_fndds_food,Alfredo sauce,8412,2022-10-28
2705817,survey_fndds_food,"Mozzarella sticks, breaded, baked, or fried",1602,2022-10-28
2705819,survey_fndds_food,"Meat, NFS",2002,2022-10-28
2705820,survey_fndds_food,"Meat, ground, NFS",2004,2022-10-28
2705822,survey_fndds_food,"Beef, NFS",2002,2022-10-28
2705823,survey_fndds_food,"Steak, NS as to type of meat, NS as to fat eaten",2002,2022-10-28
2705824,survey_fndds_food,"Beef, steak, NFS",2002,2022-10-28
2705825,survey_fndds_food,"Beef, steak, chuck",2002,2022-10-28
2705826,survey_fndds_food,"Beef, steak, cube",2002,2022-10-28
2705827,survey_fndds_food,"Beef, steak, flank",2002,2022-10-28
2705828,survey_fndds_food,"Beef, steak, ribeye, NS as to fat eaten",2002,2022-10-28
2705829,survey_fndds_food,"Beef, steak, ribeye, lean and fat eaten",2002,2022-10-28
2705830,survey_fndds_food,"Beef, steak, ribeye, lean only eaten",2002,2022-10-28
2705831,survey_fndds_food,"Beef, steak, round",2002,2022-10-28
2705832,survey_fndds_food,"Beef, steak, sirloin, NS as to fat eaten",2002,2022-10-28
2705833,survey_fndds_food,"Beef, steak, sirloin, lean and fat eaten",2002,2022-10-28
2705834,survey_fndds_food,"Beef, steak, sirloin, lean only eaten",2002,2022-10-28
2705835,survey_fndds_food,"Beef, steak, strip, NS as to fat eaten",2002,2022-10-28
2705836,survey_fndds_food,"Beef, steak, strip, lean and fat eaten",2002,2022-10-28
2705837,survey_fndds_food,"Beef, steak, strip, lean only eaten",2002,2022-10-28
2705838,survey_fndds_food,"Beef, steak, T-bone, NS as to fat eaten",2002,2022-10-28
2705839,survey_fndds_food,"Beef, steak, T-bone,  lean and fat eaten",2002,2022-10-28
2705840,survey_fndds_food,"Beef, steak, T-bone, lean only eaten",2002,2022-10-28
2705841,survey_fndds_food,"Beef, steak, tenderloin",2002,2022-10-28
2705842,survey_fndds_food,"Beef, steak, country fried",2002,2022-10-28
2705843,survey_fndds_food,"Beef, oxtails",2002,2022-10-28
2705844,survey_fndds_food,"Beef, neck bones",2002,2022-10-28
2705845,survey_fndds_food,"Beef, shortribs",2002,2022-10-28
2705846,survey_fndds_food,"Beef, cow head",2002,2022-10-28
2705847,survey_fndds_food,"Beef, roast",2002,2022-10-28
2705848,survey_fndds_food,"Beef, pot roast",2002,2022-10-28
2705849,survey_fndds_food,"Beef, stew meat",2002,2022-10-28
2705850,survey_fndds_food,"Beef, corned",2602,2022-10-28
2705851,survey_fndds_food,"Beef, brisket",2002,2022-10-28
2705852,survey_fndds_food,"Beef, sandwich steak",2002,2022-10-28
2705853,survey_fndds_food,"Beef, ground, raw",2004,2022-10-28
2705854,survey_fndds_food,"Beef, ground",2004,2022-10-28
2705855,survey_fndds_food,"Beef, ground, patty",2004,2022-10-28
2705856,survey_fndds_food,"Beef, bacon, cooked",2604,2022-10-28
2705857,survey_fndds_food,"Beef, bacon, reduced sodium, cooked",2604,2022-10-28
2705858,survey_fndds_food,"Beef, dried, chipped, uncooked",2602,2022-10-28
2705859,survey_fndds_food,"Beef, dried, chipped, cooked in fat",2602,2022-10-28
2705860,survey_fndds_food,Beef jerky,2602,2022-10-28
2705862,survey_fndds_food,"Pork, NFS",2006,2022-10-28
2705863,survey_fndds_food,"Pork, ground",2006,2022-10-28
2705864,survey_fndds_food,"Pork, carnitas",2006,2022-10-28
2705865,survey_fndds_food,Pork jerky,2602,2022-10-28
